archivo,fecha_hora,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20
p2_fila_097.html,2025-06-24 05:50:00,1,4,5,7,10,21,22,29,32,33,34,46,48,55,58,61,62,67,79,89
p2_fila_096.html,2025-06-24 05:55:00,1,2,6,7,12,25,29,34,38,40,43,45,49,62,64,66,72,80,85,88
p2_fila_095.html,2025-06-24 06:00:00,4,12,13,14,16,17,22,27,39,40,41,56,58,71,74,80,81,82,89,90
p2_fila_094.html,2025-06-24 06:05:00,2,9,14,18,19,24,27,29,41,48,51,61,62,64,72,75,76,80,85,86
p2_fila_093.html,2025-06-24 06:10:00,2,5,8,11,24,29,34,36,38,39,43,56,68,69,71,76,79,80,81,85
p2_fila_092.html,2025-06-24 06:15:00,2,7,8,9,18,20,21,22,27,30,33,36,41,43,44,51,52,54,60,68
p2_fila_091.html,2025-06-24 06:20:00,6,13,21,26,30,39,44,45,46,49,52,53,55,61,62,66,71,72,79,86
p2_fila_090.html,2025-06-24 06:25:00,4,13,22,23,29,37,39,44,45,50,51,52,55,58,70,71,74,82,83,86
p2_fila_089.html,2025-06-24 06:30:00,26,29,31,35,38,42,44,52,53,55,57,58,66,67,68,71,74,76,83,88
p2_fila_088.html,2025-06-24 06:35:00,3,5,14,20,40,46,54,57,59,62,63,65,73,74,76,80,81,82,86,89
p2_fila_087.html,2025-06-24 06:40:00,8,9,13,20,21,32,34,38,39,41,42,50,53,56,65,66,81,83,84,87
p2_fila_086.html,2025-06-24 06:45:00,5,12,13,17,21,25,26,29,36,37,39,40,50,54,64,74,76,78,84,89
p2_fila_085.html,2025-06-24 06:50:00,1,9,12,17,26,32,36,38,39,40,47,56,59,64,66,70,74,80,81,85
p2_fila_084.html,2025-06-24 06:55:00,7,10,11,19,26,28,29,32,50,55,56,57,58,59,64,68,76,80,83,88
p2_fila_083.html,2025-06-24 07:00:00,9,10,12,13,23,26,36,37,47,48,50,53,55,58,60,68,73,75,77,82
p2_fila_082.html,2025-06-24 07:05:00,7,10,11,19,20,22,24,25,30,38,43,46,50,51,54,59,66,69,78,79
p2_fila_081.html,2025-06-24 07:10:00,1,2,3,4,7,14,23,24,28,36,37,45,46,54,57,59,71,74,86,87
p2_fila_080.html,2025-06-24 07:15:00,5,6,8,10,11,19,20,25,40,41,47,48,57,58,65,74,78,82,86,89
p2_fila_079.html,2025-06-24 07:20:00,2,5,10,14,22,32,42,47,52,53,58,61,64,65,68,71,75,86,88,90
p2_fila_078.html,2025-06-24 07:25:00,13,15,17,26,29,31,36,37,41,49,50,51,54,57,70,78,79,80,84,85
p2_fila_077.html,2025-06-24 07:30:00,3,9,10,14,15,17,18,29,32,34,49,53,62,63,64,66,68,76,80,89
p2_fila_076.html,2025-06-24 07:35:00,4,6,13,18,19,20,32,35,38,43,51,53,59,65,75,79,83,87,89,90
p2_fila_075.html,2025-06-24 07:40:00,1,4,5,11,17,18,26,33,38,39,41,59,60,68,70,74,78,82,83,89
p2_fila_074.html,2025-06-24 07:45:00,1,10,13,22,25,27,28,35,36,38,41,42,46,54,57,66,70,76,82,87
p2_fila_073.html,2025-06-24 07:50:00,5,7,9,13,17,22,25,27,28,31,33,35,38,44,63,64,65,73,78,81
p2_fila_072.html,2025-06-24 07:55:00,2,11,13,22,26,28,31,33,38,39,41,48,50,53,55,59,67,82,83,86
p2_fila_071.html,2025-06-24 08:00:00,3,5,8,28,33,36,37,38,39,51,55,67,71,72,75,76,77,78,84,88
p2_fila_070.html,2025-06-24 08:05:00,6,8,20,24,36,39,41,46,54,60,62,64,65,66,69,70,72,77,86,88
p2_fila_069.html,2025-06-24 08:10:00,3,5,7,18,28,29,40,42,45,47,52,54,57,71,72,73,82,85,88,90
p2_fila_068.html,2025-06-24 08:15:00,1,10,16,23,24,27,29,36,38,40,47,49,51,54,60,62,66,69,76,85
p2_fila_067.html,2025-06-24 08:20:00,3,5,8,9,10,15,21,23,24,26,40,44,49,58,67,68,69,75,88,90
p2_fila_066.html,2025-06-24 08:25:00,3,11,24,33,37,39,48,53,55,59,60,61,63,66,69,70,71,80,86,89
p2_fila_065.html,2025-06-24 08:30:00,2,6,9,12,16,20,23,24,25,32,39,42,44,49,54,57,71,78,81,82
p2_fila_064.html,2025-06-24 08:35:00,4,14,16,23,24,26,27,35,36,37,38,41,47,53,54,61,62,72,84,85
p2_fila_063.html,2025-06-24 08:40:00,2,3,7,8,11,14,15,16,17,46,58,61,65,66,70,72,76,78,79,81
p2_fila_062.html,2025-06-24 08:45:00,2,3,11,16,20,25,39,41,42,44,49,54,56,58,64,69,72,73,75,79
p2_fila_061.html,2025-06-24 08:50:00,2,3,8,12,17,20,30,32,33,36,45,50,58,59,70,75,76,80,81,90
p2_fila_060.html,2025-06-24 08:55:00,4,10,15,17,32,45,46,47,52,53,57,59,60,62,66,78,81,82,85,88
p2_fila_059.html,2025-06-24 09:00:00,15,16,17,18,27,34,44,45,55,57,58,64,65,66,67,69,71,75,76,77
p2_fila_058.html,2025-06-24 09:05:00,2,13,19,23,25,38,39,42,48,53,55,59,61,65,67,70,71,77,86,90
p2_fila_057.html,2025-06-24 09:10:00,5,6,8,12,15,17,19,20,23,42,43,47,49,56,58,59,71,79,85,86
p2_fila_056.html,2025-06-24 09:15:00,2,3,13,16,19,26,27,29,35,40,42,44,47,49,51,53,57,62,77,81
p2_fila_055.html,2025-06-24 09:20:00,2,8,16,17,18,22,23,30,34,35,36,37,38,46,48,56,61,76,81,83
p2_fila_054.html,2025-06-24 09:25:00,15,21,25,26,29,42,51,55,56,57,59,67,69,70,71,73,78,79,86,89
p2_fila_053.html,2025-06-24 09:30:00,1,10,12,14,15,16,28,30,33,37,41,43,54,65,66,68,72,77,89,90
p2_fila_052.html,2025-06-24 09:35:00,3,8,14,16,18,19,32,38,39,41,44,46,63,64,65,66,67,71,72,80
p2_fila_051.html,2025-06-24 09:40:00,1,13,15,17,19,32,34,44,45,48,49,53,55,56,64,71,75,79,80,87
p2_fila_050.html,2025-06-24 09:45:00,7,10,13,16,21,27,28,37,47,50,52,53,61,67,68,73,79,81,84,88
p2_fila_049.html,2025-06-24 09:50:00,1,3,7,9,13,32,35,38,55,62,66,68,70,74,79,80,84,85,86,89
p2_fila_048.html,2025-06-24 09:55:00,1,6,8,10,11,17,22,24,26,35,45,46,50,54,57,63,65,76,79,82
p2_fila_047.html,2025-06-24 10:00:00,5,6,7,20,22,24,25,29,32,33,36,41,43,44,45,50,66,69,76,82
p2_fila_046.html,2025-06-24 10:05:00,10,19,22,23,25,27,32,38,42,47,55,57,63,66,70,79,80,81,88,90
p2_fila_045.html,2025-06-24 10:10:00,3,9,19,20,22,23,26,35,37,40,46,56,59,63,64,70,78,79,81,82
p2_fila_044.html,2025-06-24 10:15:00,6,14,18,23,31,32,37,40,42,45,49,54,56,59,63,67,74,76,81,83
p2_fila_043.html,2025-06-24 10:20:00,3,14,21,25,31,35,40,43,44,48,49,51,52,57,59,61,67,79,83,89
p2_fila_042.html,2025-06-24 10:25:00,7,8,12,18,20,23,27,45,49,52,57,59,66,68,70,74,76,80,83,86
p2_fila_041.html,2025-06-24 10:30:00,8,9,10,11,15,36,38,40,41,42,47,49,64,73,74,75,76,77,79,82
p2_fila_040.html,2025-06-24 10:35:00,2,5,19,20,29,30,40,47,50,54,57,58,59,60,71,73,80,81,85,88
p2_fila_039.html,2025-06-24 10:40:00,4,7,24,31,33,39,46,49,52,59,66,70,75,77,78,80,81,82,86,89
p2_fila_038.html,2025-06-24 10:45:00,2,6,9,12,14,15,31,35,48,52,53,56,57,59,63,70,80,86,87,89
p2_fila_037.html,2025-06-24 10:50:00,6,11,14,21,24,26,32,33,41,44,48,56,62,68,70,75,77,82,88,89
p2_fila_036.html,2025-06-24 10:55:00,7,8,9,13,16,19,24,28,29,32,39,40,45,50,56,59,69,72,80,81
p2_fila_035.html,2025-06-24 11:00:00,3,10,20,23,25,28,40,45,46,53,60,61,63,66,72,75,82,86,87,89
p2_fila_034.html,2025-06-24 11:05:00,1,4,5,9,15,26,35,41,52,53,54,63,64,67,69,74,79,80,82,90
p2_fila_033.html,2025-06-24 11:10:00,1,4,12,23,29,41,43,45,46,48,56,57,61,68,69,73,74,81,85,88
p2_fila_032.html,2025-06-24 11:15:00,8,14,21,25,30,34,42,44,45,53,55,64,65,68,69,72,75,79,84,86
p2_fila_031.html,2025-06-24 11:20:00,3,4,10,12,16,24,27,31,35,37,51,70,77,78,79,80,83,84,86,88
p2_fila_030.html,2025-06-24 11:25:00,2,7,9,15,18,20,21,24,26,35,43,45,51,57,66,67,70,72,86,90
p2_fila_029.html,2025-06-24 11:30:00,3,4,6,9,17,32,35,36,38,40,45,46,47,49,56,65,76,78,79,83
p2_fila_028.html,2025-06-24 11:35:00,2,3,4,5,8,17,30,33,44,55,57,59,62,63,65,70,71,82,87,90
p2_fila_027.html,2025-06-24 11:40:00,1,5,12,18,20,22,29,30,35,42,47,54,60,62,63,64,67,75,87,89
p2_fila_026.html,2025-06-24 11:45:00,1,3,6,11,12,14,16,18,20,32,33,38,42,47,50,52,77,84,85,88
p2_fila_025.html,2025-06-24 11:50:00,2,5,7,8,18,19,20,21,37,39,42,54,58,61,62,69,74,75,76,84
p2_fila_024.html,2025-06-24 11:55:00,4,7,10,14,19,29,32,35,36,47,48,61,63,66,68,69,84,85,86,87
p2_fila_023.html,2025-06-24 12:00:00,2,4,7,10,16,18,25,26,33,38,41,50,55,56,58,59,66,68,88,89
p2_fila_022.html,2025-06-24 12:05:00,8,11,13,16,20,31,33,37,39,43,45,47,59,72,73,75,78,81,83,86
p2_fila_021.html,2025-06-24 12:10:00,1,4,6,8,15,27,30,32,35,36,42,44,56,65,70,71,72,75,83,88
p2_fila_020.html,2025-06-24 12:15:00,1,5,6,13,14,21,32,34,38,46,48,50,55,60,63,65,69,70,84,89
p2_fila_019.html,2025-06-24 12:20:00,3,7,10,11,14,24,40,48,50,51,52,53,57,58,63,67,68,69,82,88
p2_fila_018.html,2025-06-24 12:25:00,3,6,11,28,32,33,36,37,45,51,55,56,57,63,68,69,82,83,87,88
p2_fila_017.html,2025-06-24 12:30:00,7,9,10,12,15,16,18,23,35,56,65,68,70,72,77,81,82,85,87,88
p2_fila_016.html,2025-06-24 12:35:00,1,5,7,14,18,21,23,25,31,34,35,43,53,56,57,65,76,77,78,85
p2_fila_015.html,2025-06-24 12:40:00,2,10,12,22,27,28,31,33,35,36,46,48,49,56,61,63,69,72,87,88
p2_fila_014.html,2025-06-24 12:45:00,11,16,19,20,22,25,27,29,30,31,49,53,55,61,62,69,70,73,87,88
p2_fila_013.html,2025-06-24 12:50:00,2,8,10,16,24,27,35,41,43,45,50,54,56,61,62,64,75,76,83,86
p2_fila_012.html,2025-06-24 12:55:00,2,3,8,9,13,15,22,34,45,46,47,48,52,58,59,67,71,77,83,85
p2_fila_011.html,2025-06-24 13:00:00,3,23,24,26,31,35,37,40,41,42,45,61,62,67,71,75,79,81,82,90
p2_fila_010.html,2025-06-24 13:05:00,4,5,6,8,9,17,18,19,28,35,39,43,46,59,61,63,64,69,82,89
p2_fila_009.html,2025-06-24 13:10:00,1,5,7,8,9,12,17,26,27,30,39,44,51,53,55,59,62,81,86,88
p2_fila_008.html,2025-06-24 13:15:00,11,20,27,29,33,36,42,45,46,47,49,53,58,63,67,68,72,74,81,88
p2_fila_007.html,2025-06-24 13:20:00,10,11,13,21,23,25,30,34,37,44,55,57,60,61,64,73,78,87,88,90
p2_fila_006.html,2025-06-24 13:25:00,2,12,14,19,27,28,30,31,35,38,47,49,57,61,69,75,82,85,86,89
p2_fila_005.html,2025-06-24 13:30:00,1,10,18,25,27,30,33,36,37,43,44,56,57,58,70,73,75,82,86,87
p2_fila_004.html,2025-06-24 13:35:00,3,4,6,18,21,25,26,35,39,40,42,48,50,60,66,74,76,77,78,80
p2_fila_003.html,2025-06-24 13:40:00,1,3,9,13,18,19,24,28,29,32,33,35,38,54,62,63,64,69,84,89
p2_fila_002.html,2025-06-24 13:45:00,1,3,6,11,12,15,16,17,22,33,47,60,63,68,71,73,78,81,86,87
p2_fila_001.html,2025-06-24 13:50:00,2,3,5,9,19,21,25,31,32,36,37,55,58,61,73,74,78,88,89,90
p2_fila_000.html,2025-06-24 13:55:00,2,6,8,13,14,15,16,19,22,24,25,27,28,36,41,59,60,64,73,78
p1_fila_099.html,2025-06-24 14:00:00,4,12,13,25,28,35,38,43,44,45,47,49,51,57,72,73,75,79,88,90
p1_fila_098.html,2025-06-24 14:05:00,20,31,38,41,46,47,48,57,61,64,68,70,73,74,78,82,83,86,89,90
p1_fila_097.html,2025-06-24 14:10:00,8,10,13,14,21,24,27,37,40,42,45,49,54,61,72,73,74,84,85,86
p1_fila_096.html,2025-06-24 14:15:00,5,6,11,14,21,24,25,26,43,49,51,52,54,55,72,73,74,77,83,89
p1_fila_095.html,2025-06-24 14:20:00,1,2,6,7,9,10,11,12,15,20,21,38,43,47,53,57,60,71,82,86
p1_fila_094.html,2025-06-24 14:25:00,2,9,12,14,20,22,24,26,28,31,33,48,54,57,60,68,71,72,75,82
p1_fila_093.html,2025-06-24 14:30:00,4,16,17,19,21,25,35,37,38,40,43,47,56,58,66,76,81,82,86,87
p1_fila_092.html,2025-06-24 14:35:00,6,9,10,11,12,16,21,25,34,45,50,52,58,63,65,70,73,74,81,87
p1_fila_091.html,2025-06-24 14:40:00,4,11,16,19,21,24,29,31,35,37,38,39,44,57,62,69,78,81,85,88
p1_fila_090.html,2025-06-24 14:45:00,2,6,10,15,24,26,29,35,37,46,48,49,59,61,66,68,70,82,84,86
p1_fila_089.html,2025-06-24 14:50:00,1,2,3,8,9,14,20,28,30,34,35,37,38,39,52,54,56,64,65,83
p1_fila_088.html,2025-06-24 14:55:00,1,9,12,16,25,32,37,39,42,56,60,63,65,67,70,73,78,86,87,89
p1_fila_087.html,2025-06-24 15:00:00,2,9,12,14,19,20,28,35,36,39,46,53,63,69,76,77,82,84,89,90
p1_fila_086.html,2025-06-24 15:05:00,22,24,28,33,35,37,38,41,45,46,47,48,53,66,69,73,74,78,81,89
p1_fila_085.html,2025-06-24 15:10:00,8,9,13,17,26,35,36,38,39,41,43,44,49,59,73,74,76,77,81,83
p1_fila_084.html,2025-06-24 15:15:00,3,4,5,27,36,37,39,43,47,55,58,59,60,67,68,78,82,83,84,85
p1_fila_083.html,2025-06-24 15:20:00,6,7,12,14,15,29,30,32,33,36,48,52,57,66,67,72,74,75,78,86
p1_fila_082.html,2025-06-24 15:25:00,6,9,25,27,29,34,45,48,51,55,59,61,70,72,76,82,83,88,89,90
p1_fila_081.html,2025-06-24 15:30:00,1,6,14,15,22,32,34,35,44,46,52,60,66,67,70,71,73,76,77,90
p1_fila_080.html,2025-06-24 15:35:00,1,7,12,15,21,23,32,34,42,43,47,55,60,61,63,69,71,79,88,89
p1_fila_079.html,2025-06-24 15:40:00,6,13,15,19,30,31,34,41,43,44,49,54,58,62,66,76,77,78,81,82
p1_fila_078.html,2025-06-24 15:45:00,7,9,12,15,16,17,23,30,42,49,54,58,61,62,64,65,72,76,84,90
p1_fila_077.html,2025-06-24 15:50:00,8,17,26,30,34,35,45,51,53,54,57,59,60,68,73,76,79,85,86,90
p1_fila_076.html,2025-06-24 15:55:00,4,7,8,24,27,30,32,34,36,40,42,44,46,48,50,52,71,74,76,77
p1_fila_075.html,2025-06-24 16:00:00,9,14,21,25,27,30,31,34,37,47,48,60,68,71,74,79,81,83,87,88
p1_fila_074.html,2025-06-24 16:05:00,4,10,11,24,25,27,28,33,34,35,38,43,44,49,59,66,73,81,82,85
p1_fila_073.html,2025-06-24 16:10:00,3,5,6,13,14,31,33,38,40,47,51,52,65,67,73,76,85,86,88,90
p1_fila_072.html,2025-06-24 16:15:00,7,14,15,22,25,27,28,29,39,40,44,47,53,57,59,64,65,67,69,90
p1_fila_071.html,2025-06-24 16:20:00,7,8,10,11,13,16,17,29,34,40,55,59,61,62,63,68,72,77,79,82
p1_fila_070.html,2025-06-24 16:25:00,3,5,8,12,26,29,33,45,46,52,57,61,65,66,68,76,78,79,80,89
p1_fila_069.html,2025-06-24 16:30:00,5,8,10,12,21,22,23,28,42,50,54,55,58,64,71,77,82,84,85,90
p1_fila_068.html,2025-06-24 16:35:00,6,14,15,22,23,24,27,33,35,43,45,46,52,53,59,64,76,83,87,90
p1_fila_067.html,2025-06-24 16:40:00,10,14,15,22,26,27,30,31,40,42,48,49,50,55,69,70,72,81,86,89
p1_fila_066.html,2025-06-24 16:45:00,2,3,11,15,21,31,35,38,45,48,54,63,65,66,68,74,82,88,89,90
p1_fila_065.html,2025-06-24 16:50:00,16,17,20,28,33,37,39,43,44,49,50,52,60,61,62,63,66,71,79,82
p1_fila_064.html,2025-06-24 16:55:00,3,7,16,18,22,28,30,32,34,35,39,44,54,60,68,70,76,78,85,88
p1_fila_063.html,2025-06-24 17:00:00,3,4,9,10,12,15,16,22,24,26,30,33,44,45,52,54,56,57,59,85
p1_fila_062.html,2025-06-24 17:05:00,15,16,17,22,23,27,32,40,47,48,57,66,75,76,77,78,84,85,87,89
p1_fila_061.html,2025-06-24 17:10:00,3,4,6,11,31,32,34,38,39,40,44,54,58,62,64,66,67,68,86,87
p1_fila_060.html,2025-06-24 17:15:00,4,19,21,22,27,31,35,39,43,44,60,65,66,68,70,73,74,81,82,87
p1_fila_059.html,2025-06-24 17:20:00,4,7,26,29,33,37,38,39,40,46,47,49,60,62,65,66,72,75,82,87
p1_fila_058.html,2025-06-24 17:25:00,2,4,7,10,17,18,20,24,26,28,29,38,40,50,55,62,67,75,77,88
p1_fila_057.html,2025-06-24 17:30:00,3,5,14,16,21,26,29,35,45,48,51,56,62,69,73,74,78,80,86,87
p1_fila_056.html,2025-06-24 17:35:00,3,7,16,27,36,37,41,46,49,50,53,55,62,68,69,77,81,82,85,89
p1_fila_055.html,2025-06-24 17:40:00,5,9,11,17,22,26,27,30,45,46,47,50,52,53,58,61,66,68,86,88
p1_fila_054.html,2025-06-24 17:45:00,8,12,13,17,20,28,29,31,35,41,44,46,51,53,62,67,70,71,75,83
p1_fila_053.html,2025-06-24 17:50:00,6,8,15,19,24,27,30,35,36,43,55,56,58,60,61,68,69,71,76,81
p1_fila_052.html,2025-06-24 17:55:00,23,31,34,44,45,51,52,56,59,65,67,70,71,72,76,78,82,83,89,90
p1_fila_051.html,2025-06-24 18:00:00,13,16,19,27,30,45,47,48,52,54,56,57,60,65,75,81,82,84,86,89
p1_fila_050.html,2025-06-24 18:05:00,8,11,12,15,18,21,24,26,28,32,33,41,43,53,58,62,66,74,79,89
p1_fila_049.html,2025-06-24 18:10:00,12,13,17,19,24,29,36,41,46,48,52,54,55,62,68,69,79,82,89,90
p1_fila_048.html,2025-06-24 18:15:00,3,9,15,17,28,32,35,36,37,44,49,50,51,53,60,64,67,70,78,83
p1_fila_047.html,2025-06-24 18:20:00,1,3,7,8,14,18,41,43,45,46,49,54,69,71,72,76,79,83,84,90
p1_fila_046.html,2025-06-24 18:25:00,4,9,10,17,18,21,28,29,33,34,35,37,39,63,70,71,76,82,87,89
p1_fila_045.html,2025-06-24 18:30:00,7,10,14,19,22,30,33,35,41,42,44,45,46,59,67,68,69,72,76,83
p1_fila_044.html,2025-06-24 18:35:00,2,5,12,14,16,19,27,31,36,39,47,52,53,57,60,74,75,79,86,88
p1_fila_043.html,2025-06-24 18:40:00,9,13,22,30,40,44,45,47,49,57,58,60,62,65,68,73,74,82,83,84
p1_fila_042.html,2025-06-24 18:45:00,9,12,15,17,21,26,28,33,35,36,39,42,44,48,64,67,71,74,82,90
p1_fila_041.html,2025-06-24 18:50:00,1,5,15,18,21,33,35,36,38,44,49,51,56,59,60,72,75,80,87,89
p1_fila_040.html,2025-06-24 18:55:00,4,8,11,15,20,30,38,39,44,47,48,57,61,62,65,77,84,85,86,89
p1_fila_039.html,2025-06-24 19:00:00,3,6,20,21,23,25,32,33,38,43,51,57,63,68,69,70,77,80,83,87
p1_fila_038.html,2025-06-24 19:05:00,2,8,9,17,21,22,24,32,42,45,53,54,55,56,59,67,69,76,78,84
p1_fila_037.html,2025-06-24 19:10:00,2,10,12,20,29,31,32,37,39,50,53,54,64,66,68,69,75,79,81,87
p1_fila_036.html,2025-06-24 19:15:00,1,5,12,20,25,35,39,40,47,53,65,66,67,68,71,77,82,83,85,88
p1_fila_035.html,2025-06-24 19:20:00,4,6,12,14,21,22,27,36,38,40,44,47,48,50,55,57,59,66,84,85
p1_fila_034.html,2025-06-24 19:25:00,5,17,19,21,25,30,31,33,36,47,50,59,62,64,67,69,71,84,85,90
p1_fila_033.html,2025-06-24 19:30:00,6,15,16,24,27,31,33,38,43,45,47,52,55,59,72,73,84,85,86,88
p1_fila_032.html,2025-06-24 19:35:00,1,6,7,10,12,17,29,30,33,38,40,47,48,66,71,75,79,81,86,90
p1_fila_031.html,2025-06-24 19:40:00,7,10,11,15,21,22,23,26,27,30,32,33,34,40,42,46,49,59,61,77
p1_fila_030.html,2025-06-24 19:45:00,4,8,10,13,17,26,28,30,35,39,41,42,51,60,63,65,67,68,76,85
p1_fila_029.html,2025-06-24 19:50:00,7,10,17,24,31,34,42,45,46,50,52,54,63,64,65,66,78,80,81,89
p1_fila_028.html,2025-06-24 19:55:00,4,6,10,22,23,31,33,35,38,42,50,57,60,62,65,72,74,82,86,90
p1_fila_027.html,2025-06-24 20:00:00,2,16,19,20,21,23,25,27,28,32,36,37,41,51,53,56,73,75,77,84
p1_fila_026.html,2025-06-24 20:05:00,1,14,17,18,22,24,26,30,31,37,39,42,43,50,53,54,61,69,82,90
p1_fila_025.html,2025-06-24 20:10:00,1,7,8,11,13,14,22,30,36,37,48,49,51,52,55,56,61,63,80,81
p1_fila_024.html,2025-06-24 20:15:00,5,6,10,12,15,28,37,38,44,47,49,50,53,55,57,58,77,78,81,83
p1_fila_023.html,2025-06-24 20:20:00,4,6,9,10,14,21,28,36,38,41,50,56,58,59,74,76,77,82,89,90
p1_fila_022.html,2025-06-24 20:25:00,6,7,16,18,19,20,26,28,31,32,39,41,49,50,59,62,75,77,80,81
p1_fila_021.html,2025-06-24 20:30:00,2,4,6,9,19,21,24,36,40,49,55,57,58,60,69,74,80,81,84,89
p1_fila_020.html,2025-06-24 20:35:00,5,9,15,24,26,34,37,44,54,57,58,59,62,64,73,77,79,81,83,89
p1_fila_019.html,2025-06-24 20:40:00,1,5,6,10,12,16,25,27,30,34,46,49,50,60,64,68,69,72,75,83
p1_fila_018.html,2025-06-24 20:45:00,2,11,17,31,34,38,51,53,56,57,58,63,66,68,71,73,78,81,82,85
p1_fila_017.html,2025-06-24 20:50:00,7,9,10,15,18,20,29,30,38,40,41,44,45,55,58,60,69,78,79,85
p1_fila_016.html,2025-06-24 20:55:00,11,15,16,22,32,38,39,42,51,54,57,59,60,65,67,71,80,84,86,87
p1_fila_015.html,2025-06-24 21:00:00,5,6,8,11,13,14,18,19,21,24,33,38,45,47,55,57,69,77,82,84
p1_fila_014.html,2025-06-24 21:05:00,5,8,9,17,19,22,27,46,55,60,70,71,73,80,81,84,85,88,89,90
p1_fila_013.html,2025-06-24 21:10:00,4,15,21,27,31,32,35,37,40,42,43,49,60,61,65,77,79,81,85,88
p1_fila_012.html,2025-06-24 21:15:00,2,5,14,17,22,40,44,52,55,61,62,63,70,73,74,77,81,83,85,89
p1_fila_011.html,2025-06-24 21:20:00,2,3,5,14,19,21,25,28,31,32,33,42,45,48,51,53,72,78,81,87
p1_fila_010.html,2025-06-24 21:25:00,1,5,16,18,19,21,22,30,38,39,44,54,59,61,65,69,73,77,80,89
p1_fila_009.html,2025-06-24 21:30:00,2,4,13,19,28,32,35,36,37,40,43,45,48,53,58,59,66,73,75,81
p1_fila_008.html,2025-06-24 21:35:00,1,4,12,13,23,30,31,38,42,44,48,58,64,67,69,72,74,79,87,89
p1_fila_007.html,2025-06-24 21:40:00,2,16,21,24,26,27,29,33,35,39,42,51,57,59,62,69,70,73,80,90
p1_fila_006.html,2025-06-24 21:45:00,3,5,7,14,17,21,22,25,30,34,37,45,47,52,63,71,73,75,76,89
p1_fila_005.html,2025-06-24 21:50:00,6,12,15,16,22,30,31,39,40,43,44,49,56,57,59,63,65,80,84,90
p1_fila_004.html,2025-06-24 21:55:00,7,11,18,21,26,30,31,45,47,50,51,54,59,60,64,73,74,81,84,88
p1_fila_003.html,2025-06-24 22:00:00,2,19,23,30,39,42,48,50,53,56,57,59,61,62,73,75,76,81,86,90
p1_fila_002.html,2025-06-24 22:05:00,2,10,18,21,26,27,29,31,43,53,55,58,63,64,65,68,72,76,83,90
p1_fila_001.html,2025-06-24 22:10:00,1,3,6,8,9,28,31,41,42,46,51,54,61,66,76,78,85,86,87,88
p1_fila_000.html,2025-06-24 22:15:00,3,13,23,28,32,40,47,49,52,54,56,57,64,66,67,75,76,79,81,87
p2_fila_099.html,2025-06-26 01:25:00,3,11,14,17,19,20,25,39,46,48,50,51,57,68,73,74,78,81,83,89
p2_fila_098.html,2025-06-26 01:30:00,1,2,3,11,22,24,26,37,39,46,51,63,66,68,70,79,80,81,82,86
p2_fila_097.html,2025-06-26 01:35:00,3,5,10,18,23,29,31,37,57,58,60,63,65,66,69,73,84,88,89,90
p2_fila_096.html,2025-06-26 01:40:00,7,10,12,15,19,25,27,29,39,41,52,58,59,61,63,67,70,77,80,81
p2_fila_095.html,2025-06-26 01:45:00,1,6,8,18,20,21,22,23,24,43,45,46,60,62,72,76,82,85,87,88
p2_fila_094.html,2025-06-26 01:50:00,1,5,7,8,14,16,21,25,30,37,43,51,54,66,67,73,78,80,83,86
p2_fila_093.html,2025-06-26 01:55:00,1,2,9,16,28,35,37,42,44,49,50,54,56,58,65,78,81,82,83,89
p2_fila_092.html,2025-06-26 02:00:00,4,5,10,18,20,21,27,35,39,40,46,49,51,54,55,58,59,60,66,70
p2_fila_091.html,2025-06-26 02:05:00,1,3,9,11,18,23,24,27,32,33,45,47,53,58,60,61,66,75,80,83
p2_fila_090.html,2025-06-26 02:10:00,1,7,10,17,23,32,34,37,41,43,45,47,51,54,62,67,72,75,79,88
p2_fila_089.html,2025-06-26 02:15:00,7,16,20,25,27,34,37,41,43,45,51,52,53,55,57,65,71,73,76,78
p2_fila_088.html,2025-06-26 02:20:00,5,6,7,10,14,22,25,32,33,37,38,41,49,54,61,62,66,70,72,83
p2_fila_087.html,2025-06-26 02:25:00,3,5,7,8,14,21,31,33,36,46,47,50,59,60,65,68,69,77,78,88
p2_fila_086.html,2025-06-26 02:30:00,10,12,19,31,35,38,44,48,56,60,61,62,63,68,72,73,75,77,85,89
p2_fila_085.html,2025-06-26 02:35:00,1,19,23,25,32,35,40,43,51,57,64,65,67,73,79,81,83,84,87,89
p2_fila_084.html,2025-06-26 02:40:00,6,9,11,16,20,25,30,36,37,43,49,53,58,64,65,72,73,85,86,87
p2_fila_083.html,2025-06-26 02:45:00,10,20,21,38,41,42,44,45,52,58,63,64,66,67,70,71,73,77,82,88
p2_fila_082.html,2025-06-26 02:50:00,2,11,12,20,21,27,28,40,44,48,51,53,56,57,63,73,79,82,88,90
p2_fila_081.html,2025-06-26 02:55:00,3,6,11,12,17,18,22,25,29,36,37,46,54,58,61,62,63,64,66,88
p2_fila_080.html,2025-06-26 03:00:00,1,9,10,13,15,20,24,35,42,48,51,60,70,72,77,82,84,86,87,88
p2_fila_079.html,2025-06-26 03:05:00,5,8,13,15,16,26,33,39,42,47,49,55,61,64,66,69,72,78,87,89
p2_fila_078.html,2025-06-26 03:10:00,3,5,10,14,17,23,24,25,27,31,45,47,49,52,55,62,63,68,72,86
p2_fila_077.html,2025-06-26 03:15:00,1,3,6,8,10,18,23,25,31,35,37,41,50,59,60,63,68,70,77,86
